Date_Time_Hour_Beginning,RSA Contracted Forecast,Residual Forecast
2023-05-03 10:00:00,27716,723999999998,25139,289000000001
2023-05-03 11:00:00,27520,343000000001,24806,954000000002
2023-05-03 12:00:00,27297,958999999999,24556,024000000001
2023-05-03 13:00:00,27172,001,24425,609
2023-05-03 14:00:00,27357,608,24675,275000000001
2023-05-03 15:00:00,28011,029999999999,25489,235000000001
2023-05-03 16:00:00,28792,491999999998,26779,529999999999
2023-05-03 17:00:00,30260,888999999999,28942,525000000001
2023-05-03 18:00:00,31608,005000000001,30426,046999999999
2023-05-03 19:00:00,30151,392,29000,464
2023-05-03 20:00:00,28193,185000000001,27080,761999999999
2023-05-03 21:00:00,26058,026000000002,25003,308000000001
2023-05-03 22:00:00,24116,921999999999,23167,259999999998
2023-05-03 23:00:00,22652,623,21726,118999999999
2023-05-04 00:00:00,22110,502,21174,414000000001
2023-05-04 01:00:00,21695,489000000001,20744,831999999999
2023-05-04 02:00:00,21603,775000000001,20661,125
2023-05-04 03:00:00,21950,759999999998,20997,164000000001
2023-05-04 04:00:00,23399,772000000001,22428,812000000002
2023-05-04 05:00:00,26322,393,25345,330000000002
2023-05-04 06:00:00,28641,941999999999,27628,543000000001
2023-05-04 07:00:00,28150,978999999999,26938,651999999998
2023-05-04 08:00:00,28321,955999999998,26442,922999999999
2023-05-04 09:00:00,28089,860000000001,25750,892
2023-05-04 10:00:00,27920,641,25343,205000000002
2023-05-04 11:00:00,27713,898000000001,25000,508999999998
2023-05-04 12:00:00,27507,952000000001,24766,017
2023-05-04 13:00:00,27292,134999999998,24545,742999999999
2023-05-04 14:00:00,27535,567999999999,24853,235000000001
2023-05-04 15:00:00,28174,535,25652,739000000001
2023-05-04 16:00:00,29007,258999999998,26994,295999999998
2023-05-04 17:00:00,30507,935000000001,29189,571
2023-05-04 18:00:00,31692,415000000001,30510,456999999999
2023-05-04 19:00:00,30203,267,29052,339
2023-05-04 20:00:00,28375,59,27263,167000000001
2023-05-04 21:00:00,26227,677,25172,958999999999
2023-05-04 22:00:00,24316,755000000001,23367,093000000001
2023-05-04 23:00:00,22880,481,21953,976999999999
2023-05-05 00:00:00,22184,999,21248,911
2023-05-05 01:00:00,21911,349999999999,20960,694
2023-05-05 02:00:00,21797,667000000001,20855,017
2023-05-05 03:00:00,22084,393,21130,796999999999
2023-05-05 04:00:00,23483,955999999998,22512,995999999999
2023-05-05 05:00:00,26436,097000000002,25459,034
2023-05-05 06:00:00,28668,332999999999,27654,934000000001
2023-05-05 07:00:00,28465,128000000001,27252,800999999999
2023-05-05 08:00:00,28911,226999999999,27032,194
2023-05-05 09:00:00,28826,255000000001,26487,287
2023-05-05 10:00:00,28671,377,26093,941999999999
2023-05-05 11:00:00,28477,777999999998,25764,388999999999
2023-05-05 12:00:00,28231,308000000001,25489,373
2023-05-05 13:00:00,28003,498,25257,107
2023-05-05 14:00:00,28080,242999999999,25397,91
2023-05-05 15:00:00,28329,194,25807,399000000001
2023-05-05 16:00:00,28833,312000000002,26820,349999999999
2023-05-05 17:00:00,29810,707999999999,28492,344000000001
2023-05-05 18:00:00,30715,939999999999,29533,982
2023-05-05 19:00:00,29433,855,28282,925999999999
2023-05-05 20:00:00,27943,956999999999,26831,534
2023-05-05 21:00:00,26182,887999999999,25128,169999999998
2023-05-05 22:00:00,24638,602999999999,23688,940999999999
2023-05-05 23:00:00,23098,952000000001,22172,449000000001
2023-05-06 00:00:00,22362,192999999999,21426,105
2023-05-06 01:00:00,21853,295999999998,20902,639999999999
2023-05-06 02:00:00,21594,985000000001,20652,333999999999
2023-05-06 03:00:00,21698,151000000002,20744,555
2023-05-06 04:00:00,22209,843000000001,21238,883000000002
2023-05-06 05:00:00,22892,218000000001,21915,153999999999
2023-05-06 06:00:00,24307,949000000001,23294,549999999999
2023-05-06 07:00:00,26190,224999999999,24977,898000000001
2023-05-06 08:00:00,27726,492999999999,25847,459999999999
2023-05-06 09:00:00,28077,345000000001,25738,377
2023-05-06 10:00:00,27869,812999999998,25292,377
2023-05-06 11:00:00,27406,509999999998,24693,120999999999
2023-05-06 12:00:00,27071,554,24329,618999999999
2023-05-06 13:00:00,26648,626,23902,234
2023-05-06 14:00:00,26272,151999999998,23589,819
2023-05-06 15:00:00,26429,603999999999,23907,809000000001
2023-05-06 16:00:00,27133,093000000001,25120,131000000001
2023-05-06 17:00:00,28435,809000000001,27117,446
2023-05-06 18:00:00,29670,669999999998,28488,712
2023-05-06 19:00:00,28391,191999999999,27240,262999999999
2023-05-06 20:00:00,26803,108,25690,685000000001
2023-05-06 21:00:00,25109,072,24054,353999999999
2023-05-06 22:00:00,23559,308000000001,22609,645
2023-05-06 23:00:00,22234,616999999998,21308,113000000001
2023-05-07 00:00:00,21486,287,20550,199000000001
2023-05-07 01:00:00,20927,434000000001,19976,776999999998
2023-05-07 02:00:00,20685,564999999999,19742,915000000001
2023-05-07 03:00:00,20801,883000000002,19848,287
2023-05-07 04:00:00,21036,942999999999,20065,983
2023-05-07 05:00:00,21505,632000000001,20528,567999999999
2023-05-07 06:00:00,22707,873,21694,473999999998
2023-05-07 07:00:00,25130,195,23917,867999999999
2023-05-07 08:00:00,27110,957999999999,25231,924999999999
2023-05-07 09:00:00,27834,517,25495,547999999999
2023-05-07 10:00:00,27682,134999999998,25104,699000000001
2023-05-07 11:00:00,27309,877,24596,488000000001
2023-05-07 12:00:00,26986,723999999998,24244,790000000001
2023-05-07 13:00:00,26620,177,23873,786
2023-05-07 14:00:00,26311,552,23629,219000000001
2023-05-07 15:00:00,26371,751,23849,955999999998
2023-05-07 16:00:00,27119,879000000001,25106,916000000001
2023-05-07 17:00:00,28642,402999999998,27324,039000000001
2023-05-07 18:00:00,30102,745999999999,28920,788
2023-05-07 19:00:00,28876,632000000001,27725,704000000002
2023-05-07 20:00:00,26987,256000000001,25874,832999999999
2023-05-07 21:00:00,24897,362000000001,23842,644
2023-05-07 22:00:00,22936,490000000002,21986,827000000001
2023-05-07 23:00:00,21754,82,20828,315999999999
2023-05-08 00:00:00,21073,849999999999,20137,761999999999
