DateTimeKey,Residual Forecast,RSA Contracted Forecast,Residual Demand,RSA Contracted Demand
2023-04-19 20:00:00,,,26998,110000000001,28684,141
2023-04-19 21:00:00,,,24692,002,26459,401999999998
2023-04-19 22:00:00,,,22683,559000000001,24607,003000000001
2023-04-19 23:00:00,,,21236,199000000001,23247,888999999999
2023-04-20 00:00:00,,,20873,803,22810,683000000001
2023-04-20 01:00:00,,,20555,18,22425,042000000001
2023-04-20 02:00:00,,,20500,02,22431,526000000002
2023-04-20 03:00:00,,,20624,392,22694,131000000001
2023-04-20 04:00:00,,,22049,333999999999,24260,569
2023-04-20 05:00:00,,,25081,445,27189,952000000001
2023-04-20 06:00:00,,,27353,986000000001,29567,986000000001
2023-04-20 07:00:00,,,26586,365000000002,28969,323
2023-04-20 08:00:00,,,26472,502,29251,745999999999
2023-04-20 09:00:00,,,25809,350999999999,28827,309000000001
2023-04-20 10:00:00,,,24916,209999999999,28505,772000000001
2023-04-20 11:00:00,,,24693,942999999999,28496,697
2023-05-01 02:00:00,18662,234,19560,422999999999,,
2023-05-01 03:00:00,18813,236000000001,19697,591,,
2023-05-01 01:00:00,18903,687000000002,19804,195,,
2023-04-30 03:00:00,19268,624,20025,418000000001,,
2023-04-30 02:00:00,19279,837,20042,850999999999,,
2023-05-01 00:00:00,19341,951000000001,20264,5,,
2023-05-01 04:00:00,19358,436000000002,20264,712,,
2023-04-30 01:00:00,19496,512999999999,20270,713,,
2023-04-30 04:00:00,19496,352999999999,20287,468000000001,,
2023-04-28 02:00:00,19795,641,20317,848999999998,,
2023-04-29 03:00:00,19803,363000000001,20386,021000000001,,
2023-04-29 02:00:00,19819,642,20416,400000000001,,
2023-04-28 03:00:00,19966,427,20418,819,,
2023-04-28 01:00:00,19966,358,20566,080000000002,,
2023-04-29 01:00:00,19960,651000000002,20576,731,,
2023-04-30 00:00:00,19848,456999999999,20669,687999999998,,
2023-05-01 05:00:00,19804,205999999998,20708,938999999998,,
2023-05-02 02:00:00,19782,446,20711,652999999998,,
2023-05-02 01:00:00,19812,508000000002,20761,294000000002,,
2023-04-30 05:00:00,19993,362000000001,20792,050999999999,,
2023-04-29 04:00:00,20186,985000000001,20805,278999999999,,
2023-04-30 23:00:00,19974,213,20895,231,,
2023-05-02 03:00:00,20073,352999999999,20986,405999999999,,
2023-04-28 00:00:00,20267,349999999999,20993,280999999999,,
2023-05-02 00:00:00,20036,145,21032,940999999999,,
2023-04-29 00:00:00,20388,769,21068,394,,
2023-05-01 23:00:00,20122,710999999999,21157,396000000001,,
2023-04-26 02:00:00,20900,190999999999,21279,738000000001,,
2023-04-27 02:00:00,20282,221000000001,21317,504000000001,,
2023-04-28 04:00:00,20936,902999999998,21364,091,,
2023-04-29 23:00:00,20539,637999999999,21386,019,,
2023-04-26 01:00:00,21013,756000000001,21414,350999999999,,
2023-04-27 03:00:00,20324,531999999999,21428,745999999999,,
2023-04-29 05:00:00,20861,812000000002,21490,865000000002,,
2023-04-26 03:00:00,21222,553,21593,879000000001,,
2023-04-27 01:00:00,20615,778999999999,21597,303,,
2023-04-26 00:00:00,21233,389999999999,21682,155999999999,,
2023-04-27 23:00:00,20923,271000000001,21757,550999999999,,
2023-05-01 06:00:00,20931,93,21869,861000000001,,
2023-04-25 02:00:00,21352,84,21907,222000000002,,
2023-04-30 06:00:00,21096,652999999998,21917,915000000001,,
2023-04-28 23:00:00,21224,488000000001,21957,941999999999,,
2023-04-30 22:00:00,21032,769,21976,952000000001,,
2023-04-27 04:00:00,20782,334999999999,21997,311000000002,,
2023-04-27 00:00:00,21070,672999999999,22007,132000000001,,
2023-04-25 03:00:00,21556,661,22037,202000000001,,
2023-04-25 00:00:00,21377,344000000001,22054,978999999999,,
2023-04-25 01:00:00,21462,889999999999,22056,546999999999,,
2023-04-25 23:00:00,21937,769,22418,709999999999,,
2023-05-02 04:00:00,21513,905999999999,22446,077000000001,,
2023-05-02 23:00:00,21327,988000000001,22448,290000000001,,
2023-05-01 22:00:00,21449,019,22540,097000000002,,
2023-04-29 22:00:00,21656,063999999998,22558,834999999999,,
2023-04-26 23:00:00,21731,261999999999,22601,269,,
2023-04-27 05:00:00,21456,309000000001,22740,232,,
2023-04-29 06:00:00,22103,105,22757,381000000001,,
2023-04-26 04:00:00,22649,619999999999,23048,420999999998,,
2023-04-27 22:00:00,22182,238000000001,23150,975999999999,,
2023-04-28 05:00:00,22796,602999999999,23186,683000000001,,
2023-04-28 22:00:00,22534,666000000001,23348,972000000002,,
2023-04-25 04:00:00,23049,172999999999,23499,702000000001,,
2023-04-30 21:00:00,22475,163,23564,34,,
2023-05-01 07:00:00,22357,545999999998,23646,297999999999,,
2023-05-02 22:00:00,22698,960999999999,23846,473000000002,,
2023-04-25 22:00:00,23295,566999999999,23885,088,,
2023-04-26 22:00:00,23158,645,23975,575000000001,,
2023-04-29 21:00:00,22921,788,23989,734,,
2023-04-27 06:00:00,22641,532999999999,24002,776000000002,,
2023-04-30 07:00:00,23016,107,24163,561000000002,,
