Date Time Hour Beginning;Wind;PV;CSP;Other RE
2023-01-06 03:00:00;1820,271;0;0,23599999999999999;34,265999999999998
2023-01-06 04:00:00;1788,126;0;0;39,005000000000003
2023-01-06 05:00:00;1781,9290000000001;7,0330000000000004;72,278999999999996;40,003
2023-01-06 06:00:00;1783,508;294,87799999999999;230,238;40,901000000000003
2023-01-06 07:00:00;1860,0070000000001;937,23599999999999;339,495;39,051000000000002
2023-01-06 08:00:00;1875,9870000000001;1430,6199999999999;488,20600000000002;40,289999999999999
2023-01-06 09:00:00;1719,0160000000001;1713,7059999999999;502,24799999999999;35,749000000000002
2023-01-06 10:00:00;1668,192;1883,0930000000001;502,69400000000002;39,637999999999998
2023-01-06 11:00:00;1629,7270000000001;1917,2190000000001;477,68299999999999;41,719999999999999
2023-01-06 12:00:00;1615,905;1844,3510000000001;490,67599999999999;37,130000000000003
2023-01-06 13:00:00;1656,277;1804,529;504,827;37,984000000000002
2023-01-06 14:00:00;1651,231;1753,287;504,27800000000002;36,270000000000003
2023-01-06 15:00:00;1599,077;1640,2149999999999;502,03300000000002;38,158000000000001
2023-01-06 16:00:00;1604,8589999999999;1402,4359999999999;501,03100000000001;37,393000000000001
2023-01-06 17:00:00;1710,8679999999999;1075,856;485,57600000000002;41,270000000000003
2023-01-06 18:00:00;1834,566;424,82999999999998;452,57100000000003;40,046999999999997
2023-01-06 19:00:00;1904,713;21,338000000000001;390,685;38,593000000000004
2023-01-06 20:00:00;1968,3630000000001;0;391,88099999999997;32,133000000000003
2023-01-06 21:00:00;2064,3409999999999;0;373,86900000000003;34,012
2023-01-06 22:00:00;1995,5899999999999;0;108,89700000000001;38,170999999999999
2023-01-06 23:00:00;1969,835;0;93,835999999999999;39,015000000000001
2023-01-07 00:00:00;1789,0440000000001;0;39,128;35,024000000000001
2023-01-07 01:00:00;1649,8589999999999;0;36,081000000000003;38,887
2023-01-07 02:00:00;1467,192;0;31,760999999999999;37,594999999999999
2023-01-07 03:00:00;1401,316;0;34,942;36,755000000000003
2023-01-07 04:00:00;1429,115;0;35,658999999999999;38,454000000000001
2023-01-07 05:00:00;1423,4349999999999;7,0759999999999996;171,804;39,911999999999999
2023-01-07 06:00:00;1350,979;309,58999999999997;276,61599999999999;38,524000000000001
2023-01-07 07:00:00;1158,5989999999999;1013,271;341,363;34,872999999999998
2023-01-07 08:00:00;960,98099999999999;1439,808;493,983;37,469999999999999
2023-01-07 09:00:00;784,29700000000003;1666,883;503,678;40,302999999999997
2023-01-07 10:00:00;644,43100000000004;1787,2670000000001;503,77699999999999;38,988
2023-01-07 11:00:00;579,10900000000004;1814,1120000000001;503,79399999999998;35,095999999999997
2023-01-07 12:00:00;591,36500000000001;1833,421;502,13999999999999;40,930999999999997
2023-01-07 13:00:00;644,28499999999997;1862,944;501,76499999999999;36,219999999999999
2023-01-07 14:00:00;716,46699999999998;1734,0730000000001;501,33699999999999;40,844999999999999
